"locus_tag","gene_id"
"SAOUHSC_01553","3920596"
"SAOUHSC_01554","3920597"
"SAOUHSC_01555","3920598"
"SAOUHSC_01556","3920151"
"SAOUHSC_01557","3920152"
"SAOUHSC_01558","3920153"
"SAOUHSC_01559","3920154"
"SAOUHSC_01560","3920155"
"SAOUHSC_01561","3920156"
"SAOUHSC_01562","3920157"
"SAOUHSC_01563","3920158"
"SAOUHSC_01565","3920159"
"SAOUHSC_01566","3920160"
"SAOUHSC_01567","3920161"
"SAOUHSC_01568","3920162"
"SAOUHSC_01569","3920163"
"SAOUHSC_01570","3920164"
"SAOUHSC_01571","3920165"
"SAOUHSC_01572","3920166"
"SAOUHSC_01573","3920167"
"SAOUHSC_01574","3920168"
"gene-SAOUHSC_A01514",NA
"SAOUHSC_01575","3920169"
"SAOUHSC_01576","3920170"
"SAOUHSC_01577","3919994"
"SAOUHSC_01578","3919995"
"SAOUHSC_01579","3919996"
"SAOUHSC_01580","3919997"
"SAOUHSC_01582","3919998"
"SAOUHSC_01583","3919999"
"SAOUHSC_01584","3920000"
"SAOUHSC_01585","3920001"
"SAOUHSC_01586","3920002"
"SAOUHSC_01587","3920003"
"SAOUHSC_01588","3920004"
"SAOUHSC_01589","3920005"
"SAOUHSC_01590","3920006"
"SAOUHSC_01591","3920007"
"SAOUHSC_01592","3920008"
"SAOUHSC_01593","3920009"
"SAOUHSC_01594","3920010"
"SAOUHSC_01595","3920011"
"SAOUHSC_01596","3920012"
"SAOUHSC_01597","3920013"
"SAOUHSC_01598","3920014"
"SAOUHSC_01599","3920015"
"SAOUHSC_01600","3920016"
"SAOUHSC_01601","3920017"
"SAOUHSC_01602","3920018"
"SAOUHSC_01603","3920019"
"SAOUHSC_01604","3920020"
"SAOUHSC_01605","3920021"
"SAOUHSC_01606","3920022"
"SAOUHSC_01607","3920023"
"SAOUHSC_01608","3920024"
"SAOUHSC_01609","3920025"
"SAOUHSC_01610","3920026"
"SAOUHSC_01611","3920027"
"SAOUHSC_01612","3920028"
"SAOUHSC_01613","3920029"
"SAOUHSC_01614","3920030"
"SAOUHSC_01615","3920031"
"SAOUHSC_01617","3920032"
"SAOUHSC_01618","3919956"
"SAOUHSC_01619","3919957"
"SAOUHSC_01620","3919958"
"SAOUHSC_01621","3919959"
"SAOUHSC_01622","3919960"
"SAOUHSC_01623","3919961"
"SAOUHSC_01624","3919962"
"SAOUHSC_01625","3919963"
"SAOUHSC_01626","3919964"
"SAOUHSC_01627","3919965"
"SAOUHSC_01628","3919966"
"SAOUHSC_01629","3919967"
"SAOUHSC_01630","3919968"
"SAOUHSC_01632","3919969"
"SAOUHSC_01633","3919970"
"SAOUHSC_01634","3919971"
"SAOUHSC_01635","3919972"
"SAOUHSC_01636","3919973"
"SAOUHSC_01637","3919974"
"SAOUHSC_01638","3920091"
"SAOUHSC_01639","3920092"
"SAOUHSC_01640","3920093"
"SAOUHSC_01641","3920094"
"SAOUHSC_01643","3920095"
"SAOUHSC_01644","3920096"
"SAOUHSC_01645","3920097"
"SAOUHSC_01646","3920098"
"SAOUHSC_01647","3920099"
"SAOUHSC_01648","3920100"
"SAOUHSC_01649","3920101"
"SAOUHSC_01650","3920102"
"SAOUHSC_01651","3920103"
"SAOUHSC_01652","3920104"
"SAOUHSC_01653","3920105"
"SAOUHSC_01655","3920106"
"SAOUHSC_01656","3920107"
"SAOUHSC_01657","3920108"
"SAOUHSC_01658","3920109"
"SAOUHSC_01659","3920110"
"SAOUHSC_01660","3920072"
"SAOUHSC_01661","3920073"
"SAOUHSC_01662","3920074"
"SAOUHSC_01663","3920075"
"SAOUHSC_01664","3920076"
"SAOUHSC_01665","3920077"
"SAOUHSC_01666","3920078"
"SAOUHSC_01667","3920079"
"SAOUHSC_01668","3920080"
"SAOUHSC_01669","3920081"
"SAOUHSC_01670","3920082"
"SAOUHSC_01671","3920083"
"SAOUHSC_01672","3920084"
"SAOUHSC_01673","3920085"
"SAOUHSC_01675","3920086"
"SAOUHSC_01676","3920087"
"SAOUHSC_01677","3920088"
"SAOUHSC_01678","3920089"
"SAOUHSC_01679","3920090"
"SAOUHSC_01680","3921792"
"SAOUHSC_01681","3921793"
"SAOUHSC_01682","3921794"
"SAOUHSC_01683","3921795"
"SAOUHSC_01684","3921796"
"SAOUHSC_01685","3921797"
"SAOUHSC_01686","3921798"
"SAOUHSC_01687","3921799"
"SAOUHSC_01688","3921800"
"SAOUHSC_01689","3921801"
"SAOUHSC_01690","3921802"
"SAOUHSC_01691","3921803"
"SAOUHSC_01692","3921804"
"SAOUHSC_01693","3921805"
"SAOUHSC_01694","3921806"
"SAOUHSC_01695","3921807"
"SAOUHSC_01696","3921808"
"SAOUHSC_01697","3921809"
"SAOUHSC_01698","3921810"
"SAOUHSC_01699","3921811"
"SAOUHSC_01700","3921090"
"SAOUHSC_01701","3921091"
"SAOUHSC_01702","3921092"
"SAOUHSC_01703","3921093"
"SAOUHSC_01704","3921094"
"SAOUHSC_01705","3921095"
"SAOUHSC_01706","3921096"
"SAOUHSC_01707","3921097"
"SAOUHSC_01708","3921098"
"SAOUHSC_01709","3921099"
"SAOUHSC_01710","3921100"
"SAOUHSC_01711","3921101"
"SAOUHSC_01712","3921102"
"SAOUHSC_01714","3921103"
"SAOUHSC_01715","3921104"
"SAOUHSC_01716","3921105"
"SAOUHSC_01717","3921106"
"SAOUHSC_01718","3921107"
"SAOUHSC_01719","3921108"
"SAOUHSC_01720","3921070"
"SAOUHSC_01721","3921071"
"SAOUHSC_01722","3921072"
"SAOUHSC_01723","3921073"
"SAOUHSC_01724","3921074"
"SAOUHSC_01725","3921075"
"SAOUHSC_01726","3921076"
"SAOUHSC_01727","3921077"
"SAOUHSC_01728","3921078"
"SAOUHSC_01729","3921079"
"SAOUHSC_01730","3921080"
"SAOUHSC_01732","3921081"
"SAOUHSC_01733","3921082"
"SAOUHSC_01734","3921083"
"SAOUHSC_01735","3921084"
"SAOUHSC_01736","3921085"
"SAOUHSC_01737","3921086"
"SAOUHSC_01738","3921087"
"SAOUHSC_01739","3921088"
"SAOUHSC_01741","3921089"
"SAOUHSC_01742","3920542"
"SAOUHSC_01743","3920543"
"SAOUHSC_01744","3920544"
"SAOUHSC_01746","3920545"
"SAOUHSC_01747","3920546"
"SAOUHSC_01748","3920547"
"SAOUHSC_01749","3920548"
"SAOUHSC_01750","3920549"
"SAOUHSC_01751","3920550"
"SAOUHSC_01752","3920551"
"SAOUHSC_01753","3920552"
"SAOUHSC_01755","3920553"
"SAOUHSC_01756","3920554"
"SAOUHSC_01757","3920555"
"SAOUHSC_01758","3920556"
"SAOUHSC_01759","3920557"
"SAOUHSC_01760","3920558"
"SAOUHSC_01761","3920559"
"SAOUHSC_01762","3920560"
"SAOUHSC_01763","3919681"
"SAOUHSC_01764","3919682"
"SAOUHSC_01765","3919683"
"SAOUHSC_01766","3919684"
"SAOUHSC_01767","3919685"
"SAOUHSC_01768","3919686"
"SAOUHSC_01769","3919687"
"SAOUHSC_01770","3919688"
"SAOUHSC_01771","3919689"
"SAOUHSC_01772","3919690"
"SAOUHSC_01773","3919691"
"SAOUHSC_01774","3919692"
"SAOUHSC_01775","3919693"
"SAOUHSC_01776","3919694"
"SAOUHSC_01777","3919695"
"SAOUHSC_01778","3919696"
"SAOUHSC_01779","3919697"
"SAOUHSC_01780","3919698"
"SAOUHSC_01781","3919699"
"SAOUHSC_01782","3919700"
"SAOUHSC_01783","3920425"
"SAOUHSC_01784","3920426"
"SAOUHSC_01785","3920427"
"SAOUHSC_01786","3920428"
"SAOUHSC_01787","3920429"
"SAOUHSC_01788","3920430"
"SAOUHSC_01789","3920431"
"SAOUHSC_01791","3920432"
"SAOUHSC_01792","3920433"
"SAOUHSC_01793","3920434"
"SAOUHSC_01794","3920435"
"SAOUHSC_01795","3920436"
"SAOUHSC_01796","3920437"
"SAOUHSC_01797","3920438"
"SAOUHSC_01798","3920439"
"SAOUHSC_01799","3920440"
"SAOUHSC_01800","3920441"
"gene-SAOUHSC_A01723",NA
"SAOUHSC_01801","3920442"
"SAOUHSC_01802","3920443"
"SAOUHSC_01803","3919273"
"SAOUHSC_01804","3919274"
"SAOUHSC_01805","3919275"
"SAOUHSC_01806","3919276"
"SAOUHSC_01807","3919277"
"SAOUHSC_01808","3919278"
"SAOUHSC_01809","3919279"
"SAOUHSC_01810","3919280"
"SAOUHSC_01811","3919281"
"SAOUHSC_01812","3919282"
"SAOUHSC_01813","3919283"
"SAOUHSC_01814","3919284"
"SAOUHSC_01815","3919285"
"SAOUHSC_01816","3919286"
"SAOUHSC_01817","3919287"
"SAOUHSC_01818","3919288"
"SAOUHSC_01819","3919289"
"SAOUHSC_01820","3919290"
"SAOUHSC_01821","3919291"
"SAOUHSC_01822","3919292"
"SAOUHSC_01823","3921773"
"SAOUHSC_01824","3921774"
"SAOUHSC_01825","3921775"
"SAOUHSC_01826","3921776"
"SAOUHSC_01827","3921777"
"SAOUHSC_01828","3921778"
"SAOUHSC_01829","3921779"
"gene-SAOUHSC_A01754",NA
"SAOUHSC_01830","3921780"
"SAOUHSC_01831","3921781"
"SAOUHSC_01832","3921782"
"SAOUHSC_01833","3921783"
"SAOUHSC_01834","3921784"
"SAOUHSC_01835","3921785"
"SAOUHSC_01836","3921786"
"SAOUHSC_01837","3921787"
"SAOUHSC_01838","3921788"
"SAOUHSC_01839","3921789"
"SAOUHSC_01840","3921790"
"SAOUHSC_01841","3921791"
"SAOUHSC_01843","3920522"
"SAOUHSC_01844","3920523"
"SAOUHSC_01845","3920524"
"SAOUHSC_01846","3920525"
"SAOUHSC_01847","3920526"
"SAOUHSC_01849","3920527"
"SAOUHSC_01850","3920528"
"SAOUHSC_01851","3920529"
"SAOUHSC_01852","3920530"
"SAOUHSC_01853","3920531"
"SAOUHSC_01854","3920532"
"SAOUHSC_01855","3920533"
"SAOUHSC_01856","3920534"
"SAOUHSC_01857","3920535"
"SAOUHSC_01858","3920536"
"SAOUHSC_01859","3920537"
"SAOUHSC_01860","3920538"
"SAOUHSC_01861","3920539"
"SAOUHSC_01863","3920540"
"SAOUHSC_01864","3920541"
"SAOUHSC_01865","3921754"
"SAOUHSC_01866","3921755"
"SAOUHSC_01867","3921756"
"SAOUHSC_01868","3921757"
"SAOUHSC_01869","3921758"
"SAOUHSC_01870","3921759"
"SAOUHSC_01871","3921760"
"SAOUHSC_01872","3921761"
"SAOUHSC_01873","3921762"
"SAOUHSC_01874","3921763"
"SAOUHSC_01875","3921764"
"SAOUHSC_01876","3921765"
"SAOUHSC_01877","3921766"
"SAOUHSC_01878","3921767"
"SAOUHSC_01879","3921768"
"SAOUHSC_01880","3921769"
"SAOUHSC_01881","3921770"
"SAOUHSC_01882","3921771"
"SAOUHSC_01883","3921772"
"SAOUHSC_01884","3920833"
"SAOUHSC_01886","3920834"
"SAOUHSC_01887","3920835"
"SAOUHSC_01888","3920836"
"SAOUHSC_01889","3920837"
"SAOUHSC_01890","3920838"
"SAOUHSC_01891","3920839"
"SAOUHSC_01893","3920840"
"SAOUHSC_01894","3920841"
"SAOUHSC_01895","3920842"
"SAOUHSC_01896","3920843"
"SAOUHSC_01897","3920844"
"SAOUHSC_01898","3920845"
"SAOUHSC_01899","3920846"
"SAOUHSC_01900","3920847"
"SAOUHSC_01901","3920848"
"SAOUHSC_01902","3920849"
"SAOUHSC_01903","3920850"
"SAOUHSC_01904","3920851"
"SAOUHSC_01905","3920852"
"SAOUHSC_01906","3921048"
"SAOUHSC_01907","3921049"
"SAOUHSC_01908","3921050"
"SAOUHSC_01909","3921051"
"SAOUHSC_01910","3921052"
"SAOUHSC_01911","3921053"
"SAOUHSC_01912","3921054"
"SAOUHSC_01913","3921055"
"SAOUHSC_01914","3921056"
"SAOUHSC_01915","3921057"
"SAOUHSC_01916","3921058"
"SAOUHSC_01917","3921059"
"SAOUHSC_01918","3921060"
"SAOUHSC_01919","3921061"
"SAOUHSC_01920","3921062"
"SAOUHSC_01921","3921063"
"SAOUHSC_01922","3921064"
"SAOUHSC_01923","3921065"
"SAOUHSC_01924","3921066"
"SAOUHSC_01925","3921009"
"SAOUHSC_01926","3921010"
"SAOUHSC_01927","3921011"
"SAOUHSC_01928","3921012"
"SAOUHSC_01929","3921013"
"SAOUHSC_01930","3921014"
"SAOUHSC_01931","3921015"
"SAOUHSC_01932","3921016"
"SAOUHSC_01933","3921017"
"SAOUHSC_01934","3921018"
"SAOUHSC_01935","3921019"
"SAOUHSC_01936","3921020"
"SAOUHSC_01937","3921021"
"SAOUHSC_01938","3921022"
"SAOUHSC_01939","3921023"
"SAOUHSC_01941","3921024"
"SAOUHSC_01942","3921025"
"SAOUHSC_01943","3921026"
"SAOUHSC_01944","3921027"
"SAOUHSC_01945","3921028"
"SAOUHSC_01947","3920892"
"SAOUHSC_01948","3920893"
"SAOUHSC_01949","3920894"
"SAOUHSC_01950","3920895"
"SAOUHSC_01951","3920896"
"SAOUHSC_01952","3920897"
"SAOUHSC_01953","3920898"
"SAOUHSC_01954","3920899"
"SAOUHSC_01955","3920900"
"SAOUHSC_01956","3920901"
"SAOUHSC_01957","3920902"
"gene-SAOUHSC_T00050",NA
"gene-SAOUHSC_T00019",NA
"gene-SAOUHSC_T0009",NA
"gene-SAOUHSC_T00022",NA
"gene-SAOUHSC_T00026",NA
"gene-SAOUHSC_T00042",NA
"gene-SAOUHSC_T00012",NA
"gene-SAOUHSC_T00038",NA
"SAOUHSC_01958","3920903"
"SAOUHSC_01959","3920904"
"SAOUHSC_01960","3920905"
"SAOUHSC_01961","3920906"
"SAOUHSC_01962","3920907"
"SAOUHSC_01963","3920908"
"SAOUHSC_01964","3920909"
"SAOUHSC_01966","3920910"
"SAOUHSC_01967","3920444"
"SAOUHSC_01968","3920445"
"SAOUHSC_01969","3920446"
"SAOUHSC_01971","3920447"
"SAOUHSC_01972","3920448"
"SAOUHSC_01973","3920449"
"SAOUHSC_01974","3920450"
"SAOUHSC_01975","3920451"
"SAOUHSC_01976","3920452"
"SAOUHSC_01977","3920453"
"SAOUHSC_01978","3920454"
"SAOUHSC_01979","3920455"
"SAOUHSC_01980","3920456"
"SAOUHSC_01981","3920457"
"SAOUHSC_01982","3920458"
"SAOUHSC_01983","3920459"
"SAOUHSC_01984","3920460"
"SAOUHSC_01985","3920461"
"SAOUHSC_01986","3920462"
"SAOUHSC_01987","3920463"
"SAOUHSC_01988","3921871"
"SAOUHSC_01989","3921872"
"SAOUHSC_01990","3921873"
"SAOUHSC_01991","3921874"
"SAOUHSC_01992","3921875"
"SAOUHSC_01993","3921876"
"gene-SAOUHSC_T00031",NA
"gene-SAOUHSC_T00023",NA
"gene-SAOUHSC_T00015",NA
"gene-SAOUHSC_T00016",NA
"gene-SAOUHSC_T00027",NA
"gene-SAOUHSC_T00056",NA
"gene-SAOUHSC_T00057",NA
"gene-SAOUHSC_T00054",NA
"gene-SAOUHSC_T00043",NA
"gene-SAOUHSC_A01909",NA
"gene-SAOUHSC_T00013",NA
"gene-SAOUHSC_T00039",NA
"gene-SAOUHSC_T00051",NA
"gene-SAOUHSC_A01910",NA
"gene-SAOUHSC_T00014",NA
"gene-SAOUHSC_T00052",NA
"gene-SAOUHSC_T00040",NA
"gene-SAOUHSC_T00041",NA
"gene-SAOUHSC_T0002",NA
"gene-SAOUHSC_T00045",NA
"gene-SAOUHSC_T0007",NA
"gene-SAOUHSC_T00032",NA
"gene-SAOUHSC_T00024",NA
"gene-SAOUHSC_T00033",NA
"gene-SAOUHSC_T00036",NA
"gene-SAOUHSC_T00055",NA
"gene-SAOUHSC_T00060",NA
"gene-SAOUHSC_R00013",NA
"gene-SAOUHSC_R0008",NA
"gene-SAOUHSC_T0003",NA
"gene-SAOUHSC_A01912",NA
"gene-SAOUHSC_T00028",NA
"gene-SAOUHSC_R0003",NA
"SAOUHSC_01997","3921877"
"SAOUHSC_01998","3921878"
"SAOUHSC_01999","3921879"
"SAOUHSC_02000","3921880"
"SAOUHSC_02001","3921881"
"SAOUHSC_02002","3921882"
"SAOUHSC_02003","3921883"
"SAOUHSC_02004","3921884"
"SAOUHSC_02005","3921885"
"SAOUHSC_02006","3921886"
"SAOUHSC_02007","3921887"
"SAOUHSC_02008","3921888"
"SAOUHSC_02009","3921889"
"SAOUHSC_02010","3920464"
"SAOUHSC_02011","3920465"
"SAOUHSC_02012","3920466"
"SAOUHSC_02013","3920467"
"SAOUHSC_02014","3920468"
"SAOUHSC_02015","3920469"
"SAOUHSC_02016","3920470"
"SAOUHSC_02017","3920471"
"SAOUHSC_02018","3920472"
"SAOUHSC_02019","3920473"
"SAOUHSC_02020","3920474"
"SAOUHSC_02021","3920475"
"SAOUHSC_02022","3920476"
"SAOUHSC_02023","3920477"
"SAOUHSC_02025","3920478"
"SAOUHSC_02026","3920479"
"SAOUHSC_02027","3920480"
"SAOUHSC_02028","3920481"
"SAOUHSC_02029","3920482"
"SAOUHSC_02030","3920483"
"SAOUHSC_02031","3920484"
"SAOUHSC_02033","3920485"
"SAOUHSC_02034","3920486"
"SAOUHSC_02035","3920487"
"SAOUHSC_02036","3920488"
"SAOUHSC_02037","3920489"
"SAOUHSC_02038","3920490"
"SAOUHSC_02040","3920491"
"SAOUHSC_02041","3920492"
"SAOUHSC_02042","3920493"
"SAOUHSC_02043","3920494"
"SAOUHSC_02044","3920495"
"SAOUHSC_02046","3920496"
"SAOUHSC_02047","3920497"
"SAOUHSC_02048","3920498"
"SAOUHSC_02049","3920499"
"SAOUHSC_02050","3920500"
"SAOUHSC_02051","3920501"
"SAOUHSC_02052","3920502"
"SAOUHSC_02053","3919740"
"SAOUHSC_02054","3919741"
"SAOUHSC_02055","3919742"
"SAOUHSC_02056","3919743"
"SAOUHSC_02057","3919744"
"SAOUHSC_02058","3919745"
"SAOUHSC_02059","3919746"
"SAOUHSC_02060","3919747"
"SAOUHSC_02061","3919748"
"SAOUHSC_02062","3919749"
"SAOUHSC_02063","3919750"
"SAOUHSC_02064","3919751"
"SAOUHSC_02065","3919752"
"SAOUHSC_02066","3919753"
"SAOUHSC_02067","3919754"
"SAOUHSC_02068","3919755"
"SAOUHSC_02069","3919756"
"SAOUHSC_02070","3919757"
"SAOUHSC_02071","3919758"
"SAOUHSC_02072","3919759"
"SAOUHSC_02073","3919760"
"SAOUHSC_02074","3919761"
"SAOUHSC_02075","3919762"
"SAOUHSC_02076","3919763"
"SAOUHSC_02077","3919764"
"SAOUHSC_02078","3919765"
"SAOUHSC_02079","3919766"
"SAOUHSC_02080","3919767"
"SAOUHSC_02081","3919768"
"SAOUHSC_02083","3919769"
"SAOUHSC_02084","3919770"
"SAOUHSC_02085","3919771"
"SAOUHSC_02086","3919772"
"SAOUHSC_02087","3919773"
"SAOUHSC_02088","3919774"
"SAOUHSC_02089","3919775"
"SAOUHSC_02090","3919776"
"SAOUHSC_02091","3919777"
"SAOUHSC_02092","3919778"
"SAOUHSC_02093","3921166"
"SAOUHSC_02095","3921167"
"SAOUHSC_02096","3921168"
"SAOUHSC_02097","3921169"
"SAOUHSC_02098","3921170"
"SAOUHSC_02099","3921171"
"SAOUHSC_02100","3921172"
"SAOUHSC_02101","3921173"
"SAOUHSC_02102","3921174"
"gene-SAOUHSC_A02013",NA
"SAOUHSC_02103","3921175"
"SAOUHSC_02104","3921176"
"SAOUHSC_02105","3921177"
"SAOUHSC_02106","3921178"
"SAOUHSC_02107","3921179"
"SAOUHSC_02108","3921180"
"SAOUHSC_02109","3921181"
"SAOUHSC_02110","3921182"
"SAOUHSC_02111","3921183"
"SAOUHSC_02112","3921184"
"SAOUHSC_02113","3921185"
"SAOUHSC_02114","3921186"
"SAOUHSC_02115","3921187"
"SAOUHSC_02116","3921188"
"SAOUHSC_02117","3921189"
"SAOUHSC_02118","3921190"
"SAOUHSC_02119","3921191"
"SAOUHSC_02121","3921192"
"SAOUHSC_02122","3921193"
"SAOUHSC_02123","3921194"
"SAOUHSC_02124","3921195"
"SAOUHSC_02125","3921196"
"SAOUHSC_02126","3921197"
"SAOUHSC_02127","3921198"
"SAOUHSC_02129","3921199"
"SAOUHSC_02130","3921200"
"SAOUHSC_02131","3921201"
"SAOUHSC_02132","3921202"
"SAOUHSC_02133","3921203"
"SAOUHSC_02134","3921204"
"SAOUHSC_02135","3921832"
"SAOUHSC_02136","3921833"
"SAOUHSC_02137","3921834"
"SAOUHSC_02138","3921835"
"SAOUHSC_02139","3921836"
"SAOUHSC_02140","3921837"
"SAOUHSC_02141","3921838"
"SAOUHSC_02142","3921839"
"SAOUHSC_02143","3921840"
"SAOUHSC_02144","3921841"
"SAOUHSC_02145","3921842"
"SAOUHSC_02146","3921843"
"SAOUHSC_02147","3921844"
"SAOUHSC_02148","3921845"
"SAOUHSC_02149","3921846"
"SAOUHSC_02150","3921847"
"SAOUHSC_02151","3921848"
"SAOUHSC_02152","3921849"
"SAOUHSC_02153","3921850"
"SAOUHSC_02154","3921851"
"SAOUHSC_02155","3921852"
"SAOUHSC_02156","3921853"
"SAOUHSC_02157","3921854"
"SAOUHSC_02158","3921855"
"SAOUHSC_02160","3921856"
"SAOUHSC_02161","3921857"
"SAOUHSC_02163","3921858"
"SAOUHSC_02164","3921859"
"SAOUHSC_02165","3921860"
"SAOUHSC_02166","3921861"
"SAOUHSC_02167","3921862"
"SAOUHSC_02169","3921863"
"SAOUHSC_02170","3921864"
"SAOUHSC_02171","3921865"
"SAOUHSC_02173","3921866"
"SAOUHSC_02174","3921867"
"SAOUHSC_02175","3921868"
"SAOUHSC_02176","3921869"
"SAOUHSC_02177","3921870"
"SAOUHSC_02178","3919545"
"SAOUHSC_02179","3919546"
"SAOUHSC_02180","3919547"
"SAOUHSC_02181","3919548"
"SAOUHSC_02182","3919549"
"SAOUHSC_02183","3919550"
"SAOUHSC_02184","3919551"
"SAOUHSC_02185","3919552"
"SAOUHSC_02186","3919553"
"SAOUHSC_02187","3919554"
"SAOUHSC_02188","3919555"
"SAOUHSC_02189","3919556"
"SAOUHSC_02190","3919557"
"SAOUHSC_02191","3919558"
"SAOUHSC_02193","3919559"
"SAOUHSC_02194","3919560"
"SAOUHSC_02195","3919561"
"SAOUHSC_02196","3919562"
"SAOUHSC_02197","3919563"
"SAOUHSC_02198","3919564"
"SAOUHSC_02199","3919565"
"SAOUHSC_02200","3919566"
"gene-SAOUHSC_A02094",NA
"SAOUHSC_02202","3919567"
"SAOUHSC_02203","3919568"
"SAOUHSC_02204","3919569"
"SAOUHSC_02205","3919570"
"SAOUHSC_02206","3919571"
"SAOUHSC_02207","3919572"
"SAOUHSC_02208","3919573"
"SAOUHSC_02209","3919574"
"SAOUHSC_02210","3919575"
"SAOUHSC_02211","3919576"
"SAOUHSC_02212","3919577"
"SAOUHSC_02213","3919578"
"SAOUHSC_02214","3919579"
"SAOUHSC_02215","3919580"
"SAOUHSC_02216","3919581"
"SAOUHSC_02217","3919582"
"SAOUHSC_02218","3919583"
"SAOUHSC_02219","3919642"
"SAOUHSC_02220","3919643"
"SAOUHSC_02221","3919644"
"SAOUHSC_02222","3919645"
"SAOUHSC_02223","3919646"
"SAOUHSC_02224","3919647"
"SAOUHSC_02225","3919648"
"SAOUHSC_02226","3919649"
"SAOUHSC_02227","3919650"
"SAOUHSC_02228","3919651"
"SAOUHSC_02229","3919652"
"SAOUHSC_02231","3919653"
"SAOUHSC_02232","3919654"
"SAOUHSC_02233","3919655"
"SAOUHSC_02234","3919656"
"SAOUHSC_02235","3919657"
"SAOUHSC_02236","3919658"
"SAOUHSC_02237","3919659"
"SAOUHSC_02238","3919660"
"SAOUHSC_02239","3919661"
"SAOUHSC_02240","3919662"
"SAOUHSC_02241","3919663"
"SAOUHSC_02243","3919664"
"SAOUHSC_02244","3919665"
"SAOUHSC_02245","3919666"
"SAOUHSC_02246","3919667"
"SAOUHSC_02247","3919668"
"SAOUHSC_02248","3919669"
"SAOUHSC_02249","3919670"
"SAOUHSC_02250","3919671"
"SAOUHSC_02251","3919672"
"SAOUHSC_02252","3919673"
"SAOUHSC_02254","3919674"
"SAOUHSC_02255","3919675"
"SAOUHSC_02256","3919676"
"SAOUHSC_02257","3919677"
"SAOUHSC_02258","3919678"
"SAOUHSC_02259","3919679"
"SAOUHSC_02260","3919680"
"SAOUHSC_02261","3919137"
"SAOUHSC_02262","3919138"
"SAOUHSC_02264","3919139"
"SAOUHSC_02265","3919140"
"SAOUHSC_02266","3919141"
"SAOUHSC_02267","3919142"
"SAOUHSC_02268","3919143"
"SAOUHSC_02269","3919144"
"SAOUHSC_02270","3919145"
"SAOUHSC_02271","3919146"
"SAOUHSC_02272","3919147"
"SAOUHSC_02273","3919148"
"SAOUHSC_02274","3919149"
"SAOUHSC_02275","3919150"
"SAOUHSC_02276","3919151"
"SAOUHSC_02277","3919152"
"SAOUHSC_02278","3919153"
"SAOUHSC_02279","3919154"
"SAOUHSC_02280","3919155"
"gene-SAOUHSC_A02169",NA
"SAOUHSC_02281","3919156"
"SAOUHSC_02282","3919157"
"SAOUHSC_02283","3919158"
"SAOUHSC_02284","3919159"
"SAOUHSC_02285","3919160"
"SAOUHSC_02286","3919161"
"SAOUHSC_02287","3919162"
"SAOUHSC_02288","3919163"
"SAOUHSC_02289","3919164"
"SAOUHSC_02290","3919165"
